action_taken,loan_type,loan_amount,income,debt_to_income_ratio,loan_to_value_ratio,interest_rate,property_value,loan_term,loan_type.1,loan_purpose,occupancy_type,applicant_age,negative_amortization,rate_spread,derived_race_2 or more minority races,derived_race_American Indian or Alaska Native,derived_race_Asian,derived_race_Black or African American,derived_race_Free Form Text Only,derived_race_Joint,derived_race_Native Hawaiian or Other Pacific Islander,derived_race_Race Not Available,derived_race_White,derived_sex_Female,derived_sex_Joint,derived_sex_Male,derived_sex_Sex Not Available,y_pred
1,1,1175000.0,325.0,25.0,69.18,3.25,1705000.0,360.0,1,32,1,50.0,2,-0.356,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,1345000.0,3798.0,10.0,63.98,3.5,2105000.0,360.0,1,31,1,50.0,2,-0.302,False,False,False,False,False,False,False,False,True,False,False,True,False,1
3,1,45000.0,135.0,33.0,37.44,,405000.0,360.0,1,2,1,60.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,375000.0,251.0,43.0,76.629,,1105000.0,360.0,1,2,1,30.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,1,225000.0,92.0,,,,,180.0,1,31,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,505000.0,570.0,10.0,41.67,,1205000.0,360.0,1,4,1,60.0,2,,False,False,True,False,False,False,False,False,False,False,True,False,False,1
1,1,375000.0,105.0,42.0,57.231,3.875,655000.0,360.0,1,32,1,40.0,2,0.221,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,255000.0,180.0,25.0,28.571,4.125,875000.0,360.0,1,4,1,40.0,2,0.321,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,55000.0,,,,,535000.0,360.0,1,4,1,23.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,5000.0,33.0,10.0,6.541,,125000.0,60.0,1,1,1,30.0,2,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,235000.0,176.0,25.0,58.23,3.75,395000.0,240.0,1,32,1,40.0,2,0.854,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,1,55000.0,273.0,,,,,360.0,1,2,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,25000.0,67.0,36.0,61.71,,175000.0,120.0,1,2,1,60.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,145000.0,74.0,,,,,,1,32,1,30.0,1111,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,355000.0,104.0,42.0,58.0,3.625,615000.0,180.0,1,31,1,40.0,2,0.051,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,1,105000.0,68.0,,,,,240.0,1,2,1,30.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,145000.0,314.0,10.0,80.0,,185000.0,300.0,1,2,2,60.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,2,685000.0,148.0,46.0,96.5,4.125,705000.0,360.0,2,1,1,30.0,2,1.651,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,455000.0,141.0,47.0,42.254,4.89,1065000.0,360.0,1,31,1,60.0,2,0.23,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,2995000.0,879.0,43.0,67.191,3.625,4455000.0,360.0,1,31,1,40.0,2,-0.153,False,False,True,False,False,False,False,False,False,False,True,False,False,1
3,1,105000.0,154.0,33.0,102.96,,345000.0,240.0,1,4,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,25000.0,73.0,,,,,,1,2,1,70.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,55000.0,33.0,,,,,,1,1,2,30.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,205000.0,210.0,25.0,71.344,,905000.0,360.0,1,2,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,2315000.0,,43.0,65.1,2.86,3555000.0,180.0,1,31,2,,2,-0.743,False,False,False,False,False,False,False,True,False,False,False,False,True,1
1,1,265000.0,103.0,38.0,63.15,4.25,425000.0,360.0,1,31,1,40.0,2,0.185,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,185000.0,210.0,33.0,61.11,,305000.0,360.0,1,2,3,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
5,1,35000.0,75.0,,,,,240.0,1,4,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,105000.0,165.0,25.0,31.0,,325000.0,300.0,1,31,1,60.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,105000.0,390.0,10.0,66.67,5.25,375000.0,300.0,1,4,1,50.0,2,0.225,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,1975000.0,485.0,38.0,72.87,2.875,2695000.0,360.0,1,31,1,30.0,2,-0.549,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,1,15000.0,50.0,,,,,60.0,1,1,1,30.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,1215000.0,325.0,38.0,65.91,3.25,1855000.0,360.0,1,31,1,50.0,2,-0.44312,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,25000.0,132.0,,,,,,1,2,1,50.0,1111,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
3,1,75000.0,148.0,25.0,127.6,,155000.0,360.0,1,2,1,30.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,505000.0,461.0,25.0,64.0,5.09,865000.0,300.0,1,4,1,50.0,2,0.69,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,4,325000.0,93.0,,,,,360.0,4,1,1,23.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,215000.0,85.0,43.0,90.0,5.875,265000.0,360.0,1,1,1,30.0,2,1.269,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,35000.0,127.0,37.0,99.961,,125000.0,,1,2,1,30.0,2,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
3,1,565000.0,198.0,25.0,79.718,,715000.0,360.0,1,31,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,85000.0,227.0,25.0,79.998,1.99,595000.0,360.0,1,4,1,40.0,2,-2.26,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,2,135000.0,116.0,25.0,96.5,3.5,135000.0,360.0,2,1,1,30.0,2,0.921,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,1445000.0,236.0,42.0,73.657,4.0,1965000.0,360.0,1,2,1,40.0,2,-0.411,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,385000.0,223.0,40.0,80.0,4.89,1325000.0,360.0,1,2,1,40.0,2,-0.15,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,175000.0,112.0,33.0,62.5,4.625,275000.0,240.0,1,31,1,50.0,2,0.493,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,95000.0,86.0,,,,,,1,31,1,60.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,3,215000.0,78.0,25.0,100.0,4.125,205000.0,360.0,3,1,1,50.0,2,0.804,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,3,245000.0,92.0,40.0,100.0,5.125,245000.0,360.0,3,1,1,50.0,2,1.265,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,475000.0,108.0,42.0,53.0,4.0,905000.0,360.0,1,32,1,60.0,2,0.27267,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,185000.0,44.0,41.0,80.0,3.875,225000.0,60.0,1,1,1,23.0,2,0.714,False,False,True,False,False,False,False,False,False,False,True,False,False,1
6,1,175000.0,52.0,,,4.625,225000.0,120.0,1,1,1,30.0,2,,False,False,True,False,False,False,False,False,False,False,True,False,False,1
1,1,55000.0,79.0,10.0,34.74,3.74,145000.0,66.0,1,2,1,40.0,2,-0.22,False,False,False,False,False,False,False,False,True,False,False,True,False,1
3,1,775000.0,2450.0,10.0,79.71,,1725000.0,360.0,1,31,1,50.0,2,,False,False,False,False,False,False,False,True,False,False,False,True,False,1
4,1,145000.0,87.0,,,,,,1,1,1,40.0,1111,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,1,175000.0,105.0,,,,,180.0,1,31,1,30.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
2,1,15000.0,43.0,,,,,,1,1,1,60.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,105000.0,94.0,10.0,67.114,3.49,145000.0,,1,4,1,60.0,2,-1.18,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,745000.0,200.0,33.0,74.874,2.875,995000.0,360.0,1,31,1,30.0,2,-0.766,False,False,False,False,False,False,False,False,True,False,False,True,False,1
3,1,15000.0,62.0,10.0,89.13,,95000.0,120.0,1,2,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,335000.0,275.0,37.0,39.29,4.25,845000.0,360.0,1,32,1,50.0,2,0.155,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,225000.0,138.0,10.0,44.8,3.5,505000.0,360.0,1,32,1,60.0,2,0.013,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,75000.0,220.0,33.0,92.31,,425000.0,240.0,1,2,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,945000.0,254.0,39.0,50.0,3.75,1885000.0,360.0,1,32,1,50.0,2,-0.588,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,395000.0,96.0,48.0,69.451,4.5,565000.0,360.0,1,31,1,40.0,2,0.388,False,False,False,False,False,False,False,False,True,False,True,False,False,1
6,1,1545000.0,910.0,,,4.0,1935000.0,360.0,1,31,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,1,95000.0,115.0,,,,,,1,31,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,495000.0,150.0,25.0,53.261,3.125,925000.0,360.0,1,31,1,40.0,2,-0.528,False,False,False,False,False,False,False,True,False,True,False,False,False,1
4,1,155000.0,154.0,,,,,360.0,1,4,1,60.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,145000.0,218.0,,,,,,1,32,1,60.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,365000.0,170.0,33.0,80.0,4.125,455000.0,180.0,1,32,1,50.0,2,0.42,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,35000.0,172.0,25.0,76.11,5.25,225000.0,360.0,1,32,1,40.0,2,0.68,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,975000.0,257.0,36.0,78.16,2.875,1255000.0,360.0,1,31,1,40.0,2,-0.513,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,35000.0,27.0,,,,,,1,2,1,70.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,25000.0,160.0,25.0,73.424,4.65,205000.0,48.0,1,4,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,505000.0,235.0,10.0,61.728,4.5,815000.0,360.0,1,2,2,50.0,2,0.026,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,975000.0,408.0,33.0,72.22,3.875,1355000.0,360.0,1,32,1,40.0,2,0.28949,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,265000.0,160.0,10.0,66.0,3.75,405000.0,240.0,1,32,1,50.0,2,0.66937,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,2005000.0,732.0,33.0,62.5,2.125,3205000.0,360.0,1,31,1,30.0,2,-1.036,False,False,False,False,False,False,False,True,False,False,True,False,False,1
3,1,55000.0,,,,,355000.0,361.0,1,4,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,2,105000.0,60.0,25.0,72.01,4.375,155000.0,360.0,2,1,1,40.0,2,0.9691,False,False,False,False,False,False,False,False,True,True,False,False,False,1
3,1,55000.0,308.0,25.0,67.83,,535000.0,360.0,1,4,1,50.0,2,,False,False,False,False,False,False,False,True,False,True,False,False,False,1
1,1,425000.0,113.0,42.0,53.84,4.125,785000.0,360.0,1,32,1,50.0,2,0.044,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,725000.0,61.0,47.0,69.048,4.25,1055000.0,360.0,1,32,1,50.0,2,0.305,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,55000.0,539.0,25.0,90.0,4.375,485000.0,60.0,1,2,1,40.0,2,0.265,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,455000.0,188.0,38.0,57.928,3.875,785000.0,360.0,1,31,1,50.0,2,-0.128,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,205000.0,317.0,25.0,48.78,2.99,415000.0,180.0,1,4,1,50.0,2,1.13,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,3,115000.0,49.0,25.0,100.0,4.75,125000.0,360.0,3,1,1,30.0,2,0.316,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,265000.0,445.0,25.0,64.99,3.99,2005000.0,360.0,1,2,1,40.0,2,-1.03,False,False,False,False,False,False,False,False,True,True,False,False,False,1
3,1,135000.0,158.0,25.0,79.41,,175000.0,180.0,1,31,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,1,45000.0,159.0,,,,,240.0,1,32,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,525000.0,190.0,25.0,54.737,3.25,955000.0,360.0,1,31,1,50.0,2,-0.279,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,4,55000.0,35.0,10.0,,4.0,55000.0,360.0,4,1,1,30.0,2,0.913,False,False,False,False,False,False,False,False,True,True,False,False,False,1
3,1,145000.0,316.0,25.0,,,,360.0,1,4,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,155000.0,177.0,38.0,70.73,,565000.0,360.0,1,2,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,105000.0,119.0,25.0,16.94,3.24,595000.0,360.0,1,2,1,60.0,2,-0.97,False,False,False,False,False,False,False,False,True,False,True,False,False,1
6,1,245000.0,138.0,,,5.375,325000.0,360.0,1,1,3,30.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,125000.0,49.0,,,,,,1,1,1,30.0,1111,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,95000.0,52.0,10.0,69.623,3.75,255000.0,60.0,1,2,1,30.0,2,0.21,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,25000.0,42.0,25.0,15.0,4.125,185000.0,120.0,1,2,1,30.0,2,0.185,False,False,False,False,False,False,False,False,True,False,False,True,False,1
4,1,255000.0,116.0,,,,,,1,2,1,50.0,2,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
6,1,205000.0,141.0,,,4.0,255000.0,180.0,1,1,1,30.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,705000.0,275.0,25.0,72.16,3.375,975000.0,360.0,1,31,1,30.0,2,-0.441,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,125000.0,115.0,10.0,79.618,4.5,155000.0,240.0,1,31,1,50.0,2,-0.12,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,55000.0,79.0,10.0,91.73,3.875,55000.0,180.0,1,1,1,30.0,2,1.3444,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,65000.0,35.0,,,,,,1,1,1,30.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
5,1,445000.0,174.0,,,,,,1,31,1,30.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,4,85000.0,27.0,33.0,84.96,4.375,95000.0,360.0,4,1,1,30.0,2,0.797,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,1495000.0,433.0,25.0,78.84,3.875,1895000.0,360.0,1,31,1,40.0,2,0.221,False,False,False,False,False,True,False,False,False,False,True,False,False,1
1,1,325000.0,34.0,25.0,71.111,4.875,455000.0,360.0,1,1,3,30.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,685000.0,223.0,25.0,35.0,4.375,1975000.0,360.0,1,32,1,50.0,2,0.2569,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,855000.0,252.0,25.0,50.0,3.5,1725000.0,360.0,1,31,1,60.0,2,-0.059,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,245000.0,101.0,,,,,,1,1,1,40.0,1111,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
3,1,155000.0,261.0,33.0,27.48,,1705000.0,360.0,1,4,2,70.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,25000.0,29.0,25.0,,,,180.0,1,4,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
3,1,115000.0,150.0,25.0,23.0,,505000.0,300.0,1,31,1,70.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,55000.0,202.0,25.0,72.507,2.99,515000.0,180.0,1,4,1,50.0,2,0.527,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,65000.0,83.0,25.0,41.1,4.0,145000.0,180.0,1,2,1,50.0,2,0.73,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,155000.0,104.0,25.0,22.0,3.75,725000.0,240.0,1,31,1,70.0,2,0.58916,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,3,295000.0,117.0,25.0,100.0,4.625,295000.0,360.0,3,1,1,40.0,2,0.195,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,615000.0,149.0,39.0,74.0,3.875,835000.0,360.0,1,31,1,30.0,2,0.35679,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,25000.0,221.0,25.0,54.081,3.99,355000.0,120.0,1,2,1,40.0,2,0.48,False,False,False,False,False,False,False,False,True,False,True,False,False,1
2,1,115000.0,72.0,,,,,,1,1,1,40.0,1111,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,385000.0,631.0,10.0,70.44,3.75,655000.0,360.0,1,31,1,40.0,2,0.086,False,False,True,False,False,False,False,False,False,False,True,False,False,1
3,1,55000.0,143.0,33.0,74.2,,315000.0,361.0,1,4,1,70.0,2,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,975000.0,,41.0,45.14,3.5,2165000.0,360.0,1,32,1,60.0,2,-0.31758,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,495000.0,216.0,38.0,59.59,,835000.0,360.0,1,31,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,385000.0,,39.0,79.95,3.99,1365000.0,360.0,1,4,1,40.0,2,-0.17,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,105000.0,285.0,33.0,80.642,,555000.0,,1,2,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,85000.0,651.0,10.0,101.19,,915000.0,360.0,1,2,1,40.0,2,,False,False,False,False,False,True,False,False,False,False,True,False,False,1
1,3,195000.0,78.0,25.0,100.0,3.5,195000.0,360.0,3,1,1,30.0,2,-0.284,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,165000.0,224.0,41.0,90.0,5.125,445000.0,360.0,1,4,1,60.0,2,0.675,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,455000.0,134.0,,,,,,1,1,1,50.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,55000.0,203.0,10.0,56.188,4.15,295000.0,180.0,1,2,1,40.0,2,0.99,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,235000.0,211.0,25.0,56.0,3.75,425000.0,180.0,1,32,1,50.0,2,0.65241,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,3,325000.0,164.0,33.0,100.0,4.0,315000.0,360.0,3,1,1,40.0,2,0.127,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,45000.0,579.0,,,,,,1,31,1,60.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,305000.0,113.0,37.0,44.444,3.125,675000.0,180.0,1,31,1,40.0,2,0.084,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,1875000.0,600.0,46.0,66.96,4.1,2805000.0,360.0,1,31,1,50.0,2,0.112,False,False,False,False,False,False,False,False,True,False,True,False,False,1
